date_delivered_year,date_sort_year,author_group,citation_title,affiliation_country,affiliation_city,affiliation_organization,corresponding_author_given_name,corresponding_author_surname,corresponding_author_indexed_name,citation_language,source_country,source_publication_year,source_publisher_name,classificationgroup,dbcollection,ref_count,reference,affiliation,coverDate,aggregationType,author,publicationName,citedby_count,title,publisher,subject_area,abstract_language
2024,2024,Unknown,Effect of Complanatoside A on the apoptosis of articular chondrocytes,China,Luzhou,Luzhou Medical College,Unknown,Unknown,Yin L.,Unknown,China,2025,Unknown,Unknown,Unknown,Unknown,Unknown,"[{'@_fa': 'true', 'affilname': 'Luzhou Medical College', 'affiliation-city': 'Luzhou', 'affiliation-country': 'China'}]",2025-03-18,Journal,Yin L.,Chinese Journal of Tissue Engineering Research,0,Effect of Complanatoside A on the apoptosis of articular chondrocytes,Chinese Journal of Tissue Engineering Research,"[{'@_fa': 'true', '@code': '1305', '@abbrev': 'BIOC', '$': 'Biotechnology'}, {'@_fa': 'true', '@code': '1502', '@abbrev': 'CENG', '$': 'Bioengineering'}, {'@_fa': 'true', '@code': '1312', '@abbrev': 'BIOC', '$': 'Molecular Biology'}]",Unknown
2024,2024,Unknown,Correlation between Mer receptor tyrosine kinase and diabetic peripheral neuropathy in Sprague-Dawley rats,China,Kunming,First Affiliated Hospital of Kunming Medical University,Unknown,Unknown,Su X.,Unknown,China,2025,Unknown,Unknown,Unknown,Unknown,Unknown,"[{'@_fa': 'true', 'affilname': 'First Affiliated Hospital of Kunming Medical University', 'affiliation-city': 'Kunming', 'affiliation-country': 'China'}]",2025-03-18,Journal,Su X.,Chinese Journal of Tissue Engineering Research,0,Correlation between Mer receptor tyrosine kinase and diabetic peripheral neuropathy in Sprague-Dawley rats,Chinese Journal of Tissue Engineering Research,"[{'@_fa': 'true', '@code': '1305', '@abbrev': 'BIOC', '$': 'Biotechnology'}, {'@_fa': 'true', '@code': '1502', '@abbrev': 'CENG', '$': 'Bioengineering'}, {'@_fa': 'true', '@code': '1312', '@abbrev': 'BIOC', '$': 'Molecular Biology'}]",Unknown
2024,2024,Unknown,Mechanism of Lijin manipulation regulating scar formation in skeletal muscle injury repair in rabbits,China,Yinchuan,Ningxia Medical University,Unknown,Unknown,Kaiying L.,Unknown,China,2025,Unknown,Unknown,Unknown,Unknown,Unknown,"[{'@_fa': 'true', 'affilname': 'Ningxia Medical University', 'affiliation-city': 'Yinchuan', 'affiliation-country': 'China'}, {'@_fa': 'true', 'affilname': 'Ningxia Regional Key Laboratory of Integrated Traditional Chinese and Western Medicine for Prevention and Treatment of Regional High Incidence Disease', 'affiliation-city': 'Yinchuan', 'affiliation-country': 'China'}]",2025-03-18,Journal,Kaiying L.,Chinese Journal of Tissue Engineering Research,0,Mechanism of Lijin manipulation regulating scar formation in skeletal muscle injury repair in rabbits,Chinese Journal of Tissue Engineering Research,"[{'@_fa': 'true', '@code': '1305', '@abbrev': 'BIOC', '$': 'Biotechnology'}, {'@_fa': 'true', '@code': '1502', '@abbrev': 'CENG', '$': 'Bioengineering'}, {'@_fa': 'true', '@code': '1312', '@abbrev': 'BIOC', '$': 'Molecular Biology'}]",Unknown
2024,2024,Unknown,Potential application of liver organoids in liver disease models and transplantation therapy,China,Zunyi,Zunyi Medical University,Unknown,Unknown,Weibo Y.,Unknown,China,2025,Unknown,Unknown,Unknown,Unknown,Unknown,"[{'@_fa': 'true', 'affilname': 'Zunyi Medical University', 'affiliation-city': 'Zunyi', 'affiliation-country': 'China'}]",2025-03-18,Journal,Weibo Y.,Chinese Journal of Tissue Engineering Research,0,Potential application of liver organoids in liver disease models and transplantation therapy,Chinese Journal of Tissue Engineering Research,"[{'@_fa': 'true', '@code': '1305', '@abbrev': 'BIOC', '$': 'Biotechnology'}, {'@_fa': 'true', '@code': '1502', '@abbrev': 'CENG', '$': 'Bioengineering'}, {'@_fa': 'true', '@code': '1312', '@abbrev': 'BIOC', '$': 'Molecular Biology'}]",Unknown
2024,2024,Unknown,Role of cellular autophagy in cerebral ischemic injury and the regulatory mechanism of traditional Chinese medicine,China,Zhengzhou,Henan University of Chinese Medicine,Unknown,Unknown,Panpan Z.,Unknown,China,2025,Unknown,Unknown,Unknown,Unknown,Unknown,"[{'@_fa': 'true', 'affilname': 'Henan University of Chinese Medicine', 'affiliation-city': 'Zhengzhou', 'affiliation-country': 'China'}]",2025-03-18,Journal,Panpan Z.,Chinese Journal of Tissue Engineering Research,0,Role of cellular autophagy in cerebral ischemic injury and the regulatory mechanism of traditional Chinese medicine,Chinese Journal of Tissue Engineering Research,"[{'@_fa': 'true', '@code': '1305', '@abbrev': 'BIOC', '$': 'Biotechnology'}, {'@_fa': 'true', '@code': '1502', '@abbrev': 'CENG', '$': 'Bioengineering'}, {'@_fa': 'true', '@code': '1312', '@abbrev': 'BIOC', '$': 'Molecular Biology'}]",Unknown
2024,2024,Unknown,"Based on UHPLC-QE-MS, network pharmacology, and molecular dynamics simulation to explore the mechanism of Panax notoginseng in treating osteoarthritis",China,Nanning,Ruikang Hospital Affiliated to Guangxi University of Chinese Medicine,Unknown,Unknown,Yueping C.,Unknown,China,2025,Unknown,Unknown,Unknown,Unknown,Unknown,"[{'@_fa': 'true', 'affilname': 'Ruikang Hospital Affiliated to Guangxi University of Chinese Medicine', 'affiliation-city': 'Nanning', 'affiliation-country': 'China'}]",2025-03-18,Journal,Yueping C.,Chinese Journal of Tissue Engineering Research,0,"Based on UHPLC-QE-MS, network pharmacology, and molecular dynamics simulation to explore the mechanism of Panax notoginseng in treating osteoarthritis",Chinese Journal of Tissue Engineering Research,"[{'@_fa': 'true', '@code': '1305', '@abbrev': 'BIOC', '$': 'Biotechnology'}, {'@_fa': 'true', '@code': '1502', '@abbrev': 'CENG', '$': 'Bioengineering'}, {'@_fa': 'true', '@code': '1312', '@abbrev': 'BIOC', '$': 'Molecular Biology'}]",Unknown
2024,2024,Unknown,Metabolomic analysis of urine in a rat model of chronic myofascial trigger points,China,Nanjing,Nanjing Sport Institute,Unknown,Unknown,Lin L.,Unknown,China,2025,Unknown,Unknown,Unknown,Unknown,Unknown,"[{'@_fa': 'true', 'affilname': 'Nanjing Sport Institute', 'affiliation-city': 'Nanjing', 'affiliation-country': 'China'}]",2025-03-18,Journal,Lin L.,Chinese Journal of Tissue Engineering Research,0,Metabolomic analysis of urine in a rat model of chronic myofascial trigger points,Chinese Journal of Tissue Engineering Research,"[{'@_fa': 'true', '@code': '1305', '@abbrev': 'BIOC', '$': 'Biotechnology'}, {'@_fa': 'true', '@code': '1502', '@abbrev': 'CENG', '$': 'Bioengineering'}, {'@_fa': 'true', '@code': '1312', '@abbrev': 'BIOC', '$': 'Molecular Biology'}]",Unknown
2024,2024,Unknown,Bioinformatics analysis of potential biomarkers for primary osteoporosis,China,Nantong,Nantong University,Unknown,Unknown,Jiacheng Z.,Unknown,China,2025,Unknown,Unknown,Unknown,Unknown,Unknown,"[{'@_fa': 'true', 'affilname': 'Nantong University', 'affiliation-city': 'Nantong', 'affiliation-country': 'China'}]",2025-03-18,Journal,Jiacheng Z.,Chinese Journal of Tissue Engineering Research,0,Bioinformatics analysis of potential biomarkers for primary osteoporosis,Chinese Journal of Tissue Engineering Research,"[{'@_fa': 'true', '@code': '1305', '@abbrev': 'BIOC', '$': 'Biotechnology'}, {'@_fa': 'true', '@code': '1502', '@abbrev': 'CENG', '$': 'Bioengineering'}, {'@_fa': 'true', '@code': '1312', '@abbrev': 'BIOC', '$': 'Molecular Biology'}]",Unknown
2024,2024,Unknown,Dynamic changes in gut microbiota and production phenotypes driven by host genetic background in large yellow croaker,China,Xiamen,Xiamen University,Unknown,Unknown,Liu W.,Unknown,China,2025,Unknown,Unknown,Unknown,Unknown,Unknown,"[{'@_fa': 'true', 'affilname': 'Xiamen University', 'affiliation-city': 'Xiamen', 'affiliation-country': 'China'}]",2025-03-15,Journal,Liu W.,Aquaculture,0,Dynamic changes in gut microbiota and production phenotypes driven by host genetic background in large yellow croaker,Aquaculture,"[{'@_fa': 'true', '@code': '1104', '@abbrev': 'AGRI', '$': 'Aquatic Science'}]",Unknown
2024,2024,Unknown,"Interactive effects of triploidy induction and culture densities on growth performance and stress, immune, and metabolic responses in juvenile rainbow trout (Oncorhynchus mykiss)",Iran,Tehran,Iranian Fisheries Research Organization,Unknown,Unknown,Mahmoudi R.,Unknown,Iran,2025,Unknown,Unknown,Unknown,Unknown,Unknown,"[{'@_fa': 'true', 'affilname': 'Iranian Fisheries Research Organization', 'affiliation-city': 'Tehran', 'affiliation-country': 'Iran'}]",2025-03-15,Journal,Mahmoudi R.,Aquaculture Reports,0,"Interactive effects of triploidy induction and culture densities on growth performance and stress, immune, and metabolic responses in juvenile rainbow trout (Oncorhynchus mykiss)",Aquaculture Reports,"[{'@_fa': 'true', '@code': '1202', '@abbrev': 'ARTS', '$': 'History'}, {'@_fa': 'true', '@code': '3316', '@abbrev': 'SOCI', '$': 'Cultural Studies'}, {'@_fa': 'true', '@code': '1213', '@abbrev': 'ARTS', '$': 'Visual Arts and Performing Arts'}]",Unknown
2024,2024,Unknown,Salinity affects the lipid metabolism and intestinal microbial composition of swimming crab Portunus trituberculatus,China,Lianyungang,Jiangsu Ocean University,Unknown,Unknown,Liu M.,Unknown,China,2025,Unknown,Unknown,Unknown,Unknown,Unknown,"[{'@_fa': 'true', 'affilname': 'Jiangsu Ocean University', 'affiliation-city': 'Lianyungang', 'affiliation-country': 'China'}]",2025-03-15,Journal,Liu M.,Aquaculture Reports,0,Salinity affects the lipid metabolism and intestinal microbial composition of swimming crab Portunus trituberculatus,Aquaculture Reports,"[{'@_fa': 'true', '@code': '1202', '@abbrev': 'ARTS', '$': 'History'}, {'@_fa': 'true', '@code': '3316', '@abbrev': 'SOCI', '$': 'Cultural Studies'}, {'@_fa': 'true', '@code': '1213', '@abbrev': 'ARTS', '$': 'Visual Arts and Performing Arts'}]",Unknown
2024,2024,Unknown,Versatile fluorescence biosensors based on CRISPR/Cas12a for determination of site-specific DNA methylation from blood and tissues,China,Zhengzhou,Zhengzhou University,Unknown,Unknown,Ding L.,Unknown,China,2025,Unknown,Unknown,Unknown,Unknown,Unknown,"[{'@_fa': 'true', 'affilname': 'Zhengzhou University', 'affiliation-city': 'Zhengzhou', 'affiliation-country': 'China'}]",2025-03-15,Journal,Ding L.,Spectrochimica Acta - Part A: Molecular and Biomolecular Spectroscopy,0,Versatile fluorescence biosensors based on CRISPR/Cas12a for determination of site-specific DNA methylation from blood and tissues,Spectrochimica Acta - Part A: Molecular and Biomolecular Spectroscopy,"[{'@_fa': 'true', '@code': '1607', '@abbrev': 'CHEM', '$': 'Spectroscopy'}, {'@_fa': 'true', '@code': '3105', '@abbrev': 'PHYS', '$': 'Instrumentation'}, {'@_fa': 'true', '@code': '3107', '@abbrev': 'PHYS', '$': 'Atomic and Molecular Physics, and Optics'}, {'@_fa': 'true', '@code': '1602', '@abbrev': 'CHEM', '$': 'Analytical Chemistry'}]",Unknown
2024,2024,Unknown,"Antioxidant, metabolic and digestive biomarker responses of farmed Sparus aurata supplemented with Laminaria digitata",Portugal,Alges,IPMA,Unknown,Unknown,Pereira A.,Unknown,Portugal,2025,Unknown,Unknown,Unknown,Unknown,Unknown,"[{'@_fa': 'true', 'affilname': 'IPMA', 'affiliation-city': 'Alges', 'affiliation-country': 'Portugal'}]",2025-03-15,Journal,Pereira A.,Aquaculture,0,"Antioxidant, metabolic and digestive biomarker responses of farmed Sparus aurata supplemented with Laminaria digitata",Aquaculture,"[{'@_fa': 'true', '@code': '1104', '@abbrev': 'AGRI', '$': 'Aquatic Science'}]",Unknown
2024,2024,Unknown,"Dietary Solid-state-fermentation product of Bacillus velezensis T23 alleviate hepatic steatosis, oxidative stress, gut barrier damage, and microbiota dysbiosis in juvenile genetically improved farmed tilapia (GIFT, Oreochromis niloticus)",China,Beijing,Chinese Academy of Agricultural Sciences,Unknown,Unknown,Hao Q.,Unknown,China,2025,Unknown,Unknown,Unknown,Unknown,Unknown,"[{'@_fa': 'true', 'affilname': 'Chinese Academy of Agricultural Sciences', 'affiliation-city': 'Beijing', 'affiliation-country': 'China'}, {'@_fa': 'true', 'affilname': 'Norges Teknisk-Naturvitenskapelige Universitet', 'affiliation-city': 'Trondheim', 'affiliation-country': 'Norway'}]",2025-03-15,Journal,Hao Q.,Aquaculture Reports,0,"Dietary Solid-state-fermentation product of Bacillus velezensis T23 alleviate hepatic steatosis, oxidative stress, gut barrier damage, and microbiota dysbiosis in juvenile genetically improved farmed tilapia (GIFT, Oreochromis niloticus)",Aquaculture Reports,"[{'@_fa': 'true', '@code': '1202', '@abbrev': 'ARTS', '$': 'History'}, {'@_fa': 'true', '@code': '3316', '@abbrev': 'SOCI', '$': 'Cultural Studies'}, {'@_fa': 'true', '@code': '1213', '@abbrev': 'ARTS', '$': 'Visual Arts and Performing Arts'}]",Unknown
2024,2024,Unknown,Electrogenic amino acid transport in the intestine of sea bream (Sparus aurata): From functional characterization to physiological effects of Lysophospholipids in aquafeeds,Spain,Cadiz,Universidad de Cádiz,Unknown,Unknown,Robles-Arozarena R.,Unknown,Spain,2025,Unknown,Unknown,Unknown,Unknown,Unknown,"[{'@_fa': 'true', 'affilname': 'Universidad de Cádiz', 'affiliation-city': 'Cadiz', 'affiliation-country': 'Spain'}, {'@_fa': 'true', 'affilname': 'H. Puerto Real', 'affiliation-city': 'Cadiz', 'affiliation-country': 'Spain'}]",2025-03-15,Journal,Robles-Arozarena R.,Aquaculture Reports,0,Electrogenic amino acid transport in the intestine of sea bream (Sparus aurata): From functional characterization to physiological effects of Lysophospholipids in aquafeeds,Aquaculture Reports,"[{'@_fa': 'true', '@code': '1202', '@abbrev': 'ARTS', '$': 'History'}, {'@_fa': 'true', '@code': '3316', '@abbrev': 'SOCI', '$': 'Cultural Studies'}, {'@_fa': 'true', '@code': '1213', '@abbrev': 'ARTS', '$': 'Visual Arts and Performing Arts'}]",Unknown
2024,2024,Unknown,Ultrasound and glutathione dual-responsive biomimetic nanoplatform for ultrasound/magnetic resonance imaging and sonodynamic therapy of ovarian cancer,China,Xuzhou,Xuzhou Medical University,Unknown,Unknown,Xie M.,Unknown,China,2025,Unknown,Unknown,Unknown,Unknown,Unknown,"[{'@_fa': 'true', 'affilname': 'Xuzhou Medical University', 'affiliation-city': 'Xuzhou', 'affiliation-country': 'China'}]",2025-03-15,Journal,Xie M.,Journal of Colloid and Interface Science,0,Ultrasound and glutathione dual-responsive biomimetic nanoplatform for ultrasound/magnetic resonance imaging and sonodynamic therapy of ovarian cancer,Journal of Colloid and Interface Science,"[{'@_fa': 'true', '@code': '2504', '@abbrev': 'MATE', '$': 'Electronic, Optical and Magnetic Materials'}, {'@_fa': 'true', '@code': '1505', '@abbrev': 'CENG', '$': 'Colloid and Surface Chemistry'}, {'@_fa': 'true', '@code': '2508', '@abbrev': 'MATE', '$': 'Surfaces, Coatings and Films'}, {'@_fa': 'true', '@code': '2502', '@abbrev': 'MATE', '$': 'Biomaterials'}]",Unknown
2024,2024,Unknown,"Growth, fat metabolism and hepatic health in largemouth bass fed varying fat-level diets",China,Zhanjiang,Guangdong Ocean University,Unknown,Unknown,Qin D.,Unknown,China,2025,Unknown,Unknown,Unknown,Unknown,Unknown,"[{'@_fa': 'true', 'affilname': 'Guangdong Ocean University', 'affiliation-city': 'Zhanjiang', 'affiliation-country': 'China'}, {'@_fa': 'true', 'affilname': 'Aquatic Animals Precision Nutrition and High Efficiency Feed Engineering Research Center of Guangdong Province', 'affiliation-city': 'Zhanjiang', 'affiliation-country': 'China'}]",2025-03-15,Journal,Qin D.,Aquaculture Reports,0,"Growth, fat metabolism and hepatic health in largemouth bass fed varying fat-level diets",Aquaculture Reports,"[{'@_fa': 'true', '@code': '1202', '@abbrev': 'ARTS', '$': 'History'}, {'@_fa': 'true', '@code': '3316', '@abbrev': 'SOCI', '$': 'Cultural Studies'}, {'@_fa': 'true', '@code': '1213', '@abbrev': 'ARTS', '$': 'Visual Arts and Performing Arts'}]",Unknown
2024,2024,Unknown,Deciphering the genetic basis and genomic prediction of heat tolerance trait from whole-genome resequencing in spotted sea bass (Lateolabrax maculatus),China,Qingdao,Ocean University of China,Unknown,Unknown,Liu C.,Unknown,China,2025,Unknown,Unknown,Unknown,Unknown,Unknown,"[{'@_fa': 'true', 'affilname': 'Ocean University of China', 'affiliation-city': 'Qingdao', 'affiliation-country': 'China'}]",2025-03-15,Journal,Liu C.,Aquaculture,0,Deciphering the genetic basis and genomic prediction of heat tolerance trait from whole-genome resequencing in spotted sea bass (Lateolabrax maculatus),Aquaculture,"[{'@_fa': 'true', '@code': '1104', '@abbrev': 'AGRI', '$': 'Aquatic Science'}]",Unknown
2024,2024,Unknown,Colorimetric and fluorescence dual-signal sensing of L-Arginine based on TSPP-TA,China,Xining,Qinghai Minzu University,Unknown,Unknown,Zheng K.,Unknown,China,2025,Unknown,Unknown,Unknown,Unknown,Unknown,"[{'@_fa': 'true', 'affilname': 'Qinghai Minzu University', 'affiliation-city': 'Xining', 'affiliation-country': 'China'}, {'@_fa': 'true', 'affilname': 'Modern Tibetan Medicine Creation Engineering Technology Research Center of Qinghai Province', 'affiliation-city': None, 'affiliation-country': 'China'}, {'@_fa': 'true', 'affilname': 'Phytochemistry Key Laboratory of Tibetan Plateau of Qinghai Province', 'affiliation-city': None, 'affiliation-country': 'China'}]",2025-03-15,Journal,Zheng K.,Spectrochimica Acta - Part A: Molecular and Biomolecular Spectroscopy,0,Colorimetric and fluorescence dual-signal sensing of L-Arginine based on TSPP-TA,Spectrochimica Acta - Part A: Molecular and Biomolecular Spectroscopy,"[{'@_fa': 'true', '@code': '1607', '@abbrev': 'CHEM', '$': 'Spectroscopy'}, {'@_fa': 'true', '@code': '3105', '@abbrev': 'PHYS', '$': 'Instrumentation'}, {'@_fa': 'true', '@code': '3107', '@abbrev': 'PHYS', '$': 'Atomic and Molecular Physics, and Optics'}, {'@_fa': 'true', '@code': '1602', '@abbrev': 'CHEM', '$': 'Analytical Chemistry'}]",Unknown
2024,2024,Unknown,Establishment and mechanism of thioacetamide-induced hepatopancreas injury model in red swamp crayfish Procambarus clarkii,China,Yangzhou,Yangzhou University,Unknown,Unknown,Ju J.,Unknown,China,2025,Unknown,Unknown,Unknown,Unknown,Unknown,"[{'@_fa': 'true', 'affilname': 'Yangzhou University', 'affiliation-city': 'Yangzhou', 'affiliation-country': 'China'}]",2025-03-15,Journal,Ju J.,Aquaculture,0,Establishment and mechanism of thioacetamide-induced hepatopancreas injury model in red swamp crayfish Procambarus clarkii,Aquaculture,"[{'@_fa': 'true', '@code': '1104', '@abbrev': 'AGRI', '$': 'Aquatic Science'}]",Unknown
