,references_count,citations_count,title,author,doi
270,18.0,4.0,"Prevalence, Risk Factors, and Prognosis of Liver Involvement in Adult Patients with Chikungunya in Thailand","[{'ce:given-name': 'Punyavee', 'preferred-name': {'ce:given-name': 'Punyavee', 'ce:initials': 'P.', 'ce:surname': 'Srikirin', 'ce:indexed-name': 'Srikirin P.'}, '@seq': '1', 'ce:initials': 'P.', '@_fa': 'true', 'affiliation': [{'@id': '60199573', '@href': 'https://api.elsevier.com/content/affiliation/affiliation_id/60199573'}, {'@id': '60015728', '@href': 'https://api.elsevier.com/content/affiliation/affiliation_id/60015728'}], 'ce:surname': 'Srikirin', '@auid': '57217200636', 'author-url': 'https://api.elsevier.com/content/author/author_id/57217200636', 'ce:indexed-name': 'Srikirin P.'}]",10.4269/ajtmh.22-0339
271,,,"Seoul Station (Sang-ho Yeon, 2016): South Korean undead","[{'ce:given-name': 'Katarzyna', 'preferred-name': {'ce:given-name': 'Katarzyna', 'ce:initials': 'K.', 'ce:surname': 'Ancuta', 'ce:indexed-name': 'Ancuta K.'}, '@seq': '1', 'ce:initials': 'K.', '@_fa': 'true', 'affiliation': {'@id': '60028190', '@href': 'https://api.elsevier.com/content/affiliation/affiliation_id/60028190'}, 'ce:degrees': 'Ph.D.', 'ce:surname': 'Ancuta', '@auid': '55882776700', 'author-url': 'https://api.elsevier.com/content/author/author_id/55882776700', 'ce:indexed-name': 'Ancuta K.'}]",
272,15.0,5.0,Optimizing Concentration of Polyethelene Glycol for Exosome Isolation from Plasma for Downstream Application,"[{'ce:given-name': 'Marut', 'preferred-name': {'ce:given-name': 'Marut', 'ce:initials': 'M.', 'ce:surname': 'Tangwattanachuleeporn', 'ce:indexed-name': 'Tangwattanachuleeporn M.'}, '@seq': '1', 'ce:initials': 'M.', '@_fa': 'true', 'affiliation': [{'@id': '60009116', '@href': 'https://api.elsevier.com/content/affiliation/affiliation_id/60009116'}, {'@id': '60009116', '@href': 'https://api.elsevier.com/content/affiliation/affiliation_id/60009116'}], 'ce:surname': 'Tangwattanachuleeporn', '@auid': '8540150000', 'author-url': 'https://api.elsevier.com/content/author/author_id/8540150000', 'ce:indexed-name': 'Tangwattanachuleeporn M.'}]",10.3390/medicina58111600
273,,,"Efficacy, Safety, and Patient-Reported Outcomes of Atezolizumab Plus Bevacizumab for Unresectable Hepatocellular Carcinoma in Thailand: A Multicenter Prospective Study","[{'ce:given-name': 'Chanchai', 'preferred-name': {'ce:given-name': 'Chanchai', 'ce:initials': 'C.', 'ce:surname': 'Charonpongsuntorn', 'ce:indexed-name': 'Charonpongsuntorn C.'}, '@seq': '1', 'ce:initials': 'C.', '@_fa': 'true', 'affiliation': {'@id': '60005800', '@href': 'https://api.elsevier.com/content/affiliation/affiliation_id/60005800'}, 'ce:surname': 'Charonpongsuntorn', '@auid': '57210419049', 'author-url': 'https://api.elsevier.com/content/author/author_id/57210419049', 'ce:indexed-name': 'Charonpongsuntorn C.'}]",10.1200/GO.22.00205
274,,,Special Section on Recent Advances in Simulation Techniques and Their Applications for Electronics,"[{'ce:given-name': 'Atsushi', 'preferred-name': {'ce:given-name': 'Atsushi', 'ce:initials': 'A.', 'ce:surname': 'Kezuka', 'ce:indexed-name': 'Kezuka A.'}, '@seq': '1', 'ce:initials': 'A.', '@_fa': 'true', 'affiliation': {'@id': '128858458', '@href': 'https://api.elsevier.com/content/affiliation/affiliation_id/128858458'}, 'ce:surname': 'Kezuka', '@auid': '57968127800', 'author-url': 'https://api.elsevier.com/content/author/author_id/57968127800', 'ce:indexed-name': 'Kezuka A.'}]",10.1587/transele.2021ESF0001
275,0.0,9.0,"Corrigendum: Microalgae-based wastewater treatment for developing economic and environmental sustainability: Current status and future prospects, (Front. Bioeng. Biotechnol, (2022), 10, (904046), 10.3389/fbioe.2022.904046)","[{'ce:given-name': 'Piroonporn', 'preferred-name': {'ce:given-name': 'Piroonporn', 'ce:initials': 'P.', 'ce:surname': 'Srimongkol', 'ce:indexed-name': 'Srimongkol P.'}, '@seq': '1', 'ce:initials': 'P.', '@_fa': 'true', 'affiliation': {'@id': '60028190', '@href': 'https://api.elsevier.com/content/affiliation/affiliation_id/60028190'}, 'ce:surname': 'Srimongkol', '@auid': '57203819698', 'author-url': 'https://api.elsevier.com/content/author/author_id/57203819698', 'ce:indexed-name': 'Srimongkol P.'}]",10.3389/fbioe.2022.1048819
276,0.0,0.0,Special Issue on SATREPS Area-BCM Part 2,"[{'ce:given-name': 'Kenji', 'preferred-name': {'ce:given-name': 'Kenji', 'ce:initials': 'K.', 'ce:surname': 'Watanabe', 'ce:indexed-name': 'Watanabe K.'}, '@seq': '1', 'ce:initials': 'K.', '@_fa': 'true', 'affiliation': {'@id': '60024751', '@href': 'https://api.elsevier.com/content/affiliation/affiliation_id/60024751'}, 'ce:surname': 'Watanabe', '@auid': '55704900500', 'author-url': 'https://api.elsevier.com/content/author/author_id/55704900500', 'ce:indexed-name': 'Watanabe K.'}]",10.20965/jdr.2022.p0851
277,,,Endoscopic ultrasound combined with ERCP to treat cystic-duct-remnant stone,"[{'ce:given-name': 'Rungsun', 'preferred-name': {'ce:given-name': 'Rungsun', 'ce:initials': 'R.', 'ce:surname': 'Rerknimitr', 'ce:indexed-name': 'Rerknimitr R.'}, '@seq': '1', 'ce:initials': 'R.', '@_fa': 'true', 'affiliation': {'@id': '60002620', '@href': 'https://api.elsevier.com/content/affiliation/affiliation_id/60002620'}, 'ce:surname': 'Rerknimitr', '@auid': '6603607086', 'author-url': 'https://api.elsevier.com/content/author/author_id/6603607086', 'ce:indexed-name': 'Rerknimitr R.'}]",10.1055/a-1704-7697
278,0.0,1.0,Ontogeny and morphological diversity in immature mites (Part VI) (Title page),"[{'ce:given-name': 'Zhi-Qiang', 'preferred-name': {'ce:given-name': 'Zhi Qiang', 'ce:initials': 'Z.Q.', 'ce:surname': 'Zhang', 'ce:indexed-name': 'Zhang Z.Q.'}, '@seq': '1', 'ce:initials': 'Z.-Q.', '@_fa': 'true', 'affiliation': {'@id': '60005686', '@href': 'https://api.elsevier.com/content/affiliation/affiliation_id/60005686'}, 'ce:surname': 'Zhang', '@auid': '35209343100', 'author-url': 'https://api.elsevier.com/content/author/author_id/35209343100', 'ce:indexed-name': 'Zhang Z.-Q.'}]",10.11646/zootaxa.5187.1.1
279,0.0,0.0,Ontogeny and morphological diversity in immature mites (Part VI): Table of contents,"[{'ce:given-name': 'Zhi-Qiang', 'preferred-name': {'ce:given-name': 'Zhi Qiang', 'ce:initials': 'Z.Q.', 'ce:surname': 'Zhang', 'ce:indexed-name': 'Zhang Z.Q.'}, '@seq': '1', 'ce:initials': 'Z.-Q.', '@_fa': 'true', 'affiliation': {'@id': '60005686', '@href': 'https://api.elsevier.com/content/affiliation/affiliation_id/60005686'}, 'ce:surname': 'Zhang', '@auid': '35209343100', 'author-url': 'https://api.elsevier.com/content/author/author_id/35209343100', 'ce:indexed-name': 'Zhang Z.-Q.'}]",10.11646/zootaxa.5187.1.2
280,136.0,4.0,Erratum: Author Correction: A multi-country test of brief reappraisal interventions on emotions during the COVID-19 pandemic (Nature human behaviour (2021) 5 8 (1089-1110)),"[{'ce:given-name': 'Ke', 'preferred-name': {'ce:given-name': 'Ke', 'ce:initials': 'K.', 'ce:surname': 'Wang', 'ce:indexed-name': 'Wang K.'}, '@seq': '1', 'ce:initials': 'K.', '@_fa': 'true', 'affiliation': {'@id': '60006332', '@href': 'https://api.elsevier.com/content/affiliation/affiliation_id/60006332'}, 'ce:surname': 'Wang', '@auid': '57213652897', 'author-url': 'https://api.elsevier.com/content/author/author_id/57213652897', 'ce:indexed-name': 'Wang K.'}]",10.1038/s41562-022-01441-4
281,52.0,3.0,Building Programmatic Linkages in the Periphery: The Case of the TRT Party in Thailand,"[{'ce:given-name': 'Illan', 'preferred-name': {'ce:given-name': 'Illan', 'ce:initials': 'I.', 'ce:surname': 'Nam', 'ce:indexed-name': 'Nam I.'}, '@seq': '1', 'ce:initials': 'I.', '@_fa': 'true', 'affiliation': {'@id': '60016662', '@href': 'https://api.elsevier.com/content/affiliation/affiliation_id/60016662'}, 'ce:surname': 'Nam', '@auid': '57226645124', 'author-url': 'https://api.elsevier.com/content/author/author_id/57226645124', 'ce:indexed-name': 'Nam I.'}]",10.1177/00323292211039954
282,29.0,16.0,Predicting the potential for zoonotic transmission and host associations for novel viruses,"[{'preferred-name': {'ce:given-name': 'P. S.', 'ce:initials': 'P.S.', 'ce:surname': 'Pandit', 'ce:indexed-name': 'Pandit P.S.'}, '@seq': '1', 'ce:initials': 'P.S.', '@_fa': 'true', 'affiliation': {'@id': '60000018', '@href': 'https://api.elsevier.com/content/affiliation/affiliation_id/60000018'}, 'ce:surname': 'Pandit', '@auid': '35389682300', 'author-url': 'https://api.elsevier.com/content/author/author_id/35389682300', 'ce:indexed-name': 'Pandit P.S.'}]",10.1038/s42003-022-03797-9
283,,,"Aaron W. Hughes. From Seminary to University: An Institutional History of the Study of Religion in Canada. University of Toronto Press. x, 248. $65.00","[{'ce:given-name': 'Tenzan', 'preferred-name': {'ce:given-name': 'Tenzan', 'ce:initials': 'T.', 'ce:surname': 'Eaghll', 'ce:indexed-name': 'Eaghll T.'}, '@seq': '1', 'ce:initials': 'T.', '@_fa': 'true', 'affiliation': {'@id': '60028190', '@href': 'https://api.elsevier.com/content/affiliation/affiliation_id/60028190'}, 'ce:surname': 'Eaghll', '@auid': '57201182602', 'author-url': 'https://api.elsevier.com/content/author/author_id/57201182602', 'ce:indexed-name': 'Eaghll T.'}]",10.3138/utq.91.3.hr077
284,0.0,0.0,Gallstones migration from ruptured gallbladder to necrotic tumor cavity after metallic stent placement causing cystic duct obstruction,"[{'ce:given-name': 'Thaninee', 'preferred-name': {'ce:given-name': 'Thaninee', 'ce:initials': 'T.', 'ce:surname': 'Prasoppokakorn', 'ce:indexed-name': 'Prasoppokakorn T.'}, '@seq': '1', 'ce:initials': 'T.', '@_fa': 'true', 'affiliation': {'@id': '60002620', '@href': 'https://api.elsevier.com/content/affiliation/affiliation_id/60002620'}, 'ce:degrees': 'MD', 'ce:surname': 'Prasoppokakorn', '@auid': '57210125771', 'author-url': 'https://api.elsevier.com/content/author/author_id/57210125771', 'ce:indexed-name': 'Prasoppokakorn T.'}]",10.1016/j.gie.2022.04.007
285,56.0,12.0,Identification of Daboia siamensis venome using integrated multi-omics data,"[{'ce:given-name': 'Thammakorn', 'preferred-name': {'ce:given-name': 'Thammakorn', 'ce:initials': 'T.', 'ce:surname': 'Saethang', 'ce:indexed-name': 'Saethang T.'}, '@seq': '1', 'ce:initials': 'T.', '@_fa': 'true', 'affiliation': {'@id': '60021944', '@href': 'https://api.elsevier.com/content/affiliation/affiliation_id/60021944'}, 'ce:surname': 'Saethang', '@auid': '35073059200', 'author-url': 'https://api.elsevier.com/content/author/author_id/35073059200', 'ce:indexed-name': 'Saethang T.'}]",10.1038/s41598-022-17300-1
286,,,Art as Soft Power,"[{'ce:given-name': 'Bussakorn', 'preferred-name': {'ce:given-name': 'Bussakorn', 'ce:initials': 'B.', 'ce:surname': 'Binson', 'ce:indexed-name': 'Binson B.'}, '@seq': '1', 'ce:initials': 'B.', '@_fa': 'true', 'affiliation': [{'@id': '60028190', '@href': 'https://api.elsevier.com/content/affiliation/affiliation_id/60028190'}, {'@id': '60028190', '@href': 'https://api.elsevier.com/content/affiliation/affiliation_id/60028190'}, {'@id': '60270122', '@href': 'https://api.elsevier.com/content/affiliation/affiliation_id/60270122'}], 'ce:surname': 'Binson', '@auid': '6506549197', 'author-url': 'https://api.elsevier.com/content/author/author_id/6506549197', 'ce:indexed-name': 'Binson B.'}]",
287,0.0,0.0,"Erratum: ‘Corrigendum to “PCR combined with lateral flow immunochromatographic assay to differentiate the narcotic Mitragyna speciosa from related species and detect it in forensic evidence” [Forensic Sci. Int. 331 (2022) 111149]’ (Forensic Science International (2022) 331, (S0379073821004692), (10.1016/j.forsciint.2021.111149))","[{'ce:given-name': 'Chayapol', 'preferred-name': {'ce:given-name': 'Chayapol', 'ce:initials': 'C.', 'ce:surname': 'Tungphatthong', 'ce:indexed-name': 'Tungphatthong C.'}, '@seq': '1', 'ce:initials': 'C.', '@_fa': 'true', 'affiliation': [{'@id': '60028190', '@href': 'https://api.elsevier.com/content/affiliation/affiliation_id/60028190'}, {'@id': '60028190', '@href': 'https://api.elsevier.com/content/affiliation/affiliation_id/60028190'}], 'ce:surname': 'Tungphatthong', '@auid': '57205116581', 'author-url': 'https://api.elsevier.com/content/author/author_id/57205116581', 'ce:indexed-name': 'Tungphatthong C.'}]",10.1016/j.forsciint.2022.111347
288,0.0,3.0,Acute haemolysis following COVID-19 vaccination in a thalassaemic patient with G6PD deficiency,"[{'ce:given-name': 'Sunisa', 'preferred-name': {'ce:given-name': 'Sunisa', 'ce:initials': 'S.', 'ce:surname': 'Kongkiatkamon', 'ce:indexed-name': 'Kongkiatkamon S.'}, '@seq': '1', 'ce:initials': 'S.', '@_fa': 'true', 'affiliation': {'@id': '60002620', '@href': 'https://api.elsevier.com/content/affiliation/affiliation_id/60002620'}, 'ce:surname': 'Kongkiatkamon', '@auid': '57206770291', 'author-url': 'https://api.elsevier.com/content/author/author_id/57206770291', 'ce:indexed-name': 'Kongkiatkamon S.'}]",10.1111/bjh.18204
289,0.0,2.0,"Erratum: Publisher Correction: Situational factors shape moral judgements in the trolley dilemma in Eastern, Southern and Western countries in a culturally diverse sample (Nature human behaviour (2022) 6 6 (880-895))","[{'ce:given-name': 'Bence', 'preferred-name': {'ce:given-name': 'Bence', 'ce:initials': 'B.', 'ce:surname': 'Bago', 'ce:indexed-name': 'Bago B.'}, '@seq': '1', 'ce:initials': 'B.', '@_fa': 'true', 'affiliation': {'@id': '116480438', '@href': 'https://api.elsevier.com/content/affiliation/affiliation_id/116480438'}, 'ce:surname': 'Bago', '@auid': '55314391300', 'author-url': 'https://api.elsevier.com/content/author/author_id/55314391300', 'ce:indexed-name': 'Bago B.'}]",10.1038/s41562-022-01403-w
290,30.0,11.0,ROLE OF OPTICAL COHERENCE TOMOGRAPHY ANGIOGRAPHY IN DETECTING AND MONITORING INFLAMMATORY CHOROIDAL NEOVASCULARIZATION,"[{'ce:given-name': 'Wijak', 'preferred-name': {'ce:given-name': 'Wijak', 'ce:initials': 'W.', 'ce:surname': 'Kongwattananon', 'ce:indexed-name': 'Kongwattananon W.'}, '@seq': '1', 'ce:initials': 'W.', '@_fa': 'true', 'affiliation': [{'@id': '60007651', '@href': 'https://api.elsevier.com/content/affiliation/affiliation_id/60007651'}, {'@id': '60002620', '@href': 'https://api.elsevier.com/content/affiliation/affiliation_id/60002620'}], 'ce:surname': 'Kongwattananon', '@auid': '57194411173', 'author-url': 'https://api.elsevier.com/content/author/author_id/57194411173', 'ce:indexed-name': 'Kongwattananon W.'}]",10.1097/IAE.0000000000003420
291,5.0,1.0,Interobserver and Intra-Observer Reliability of Eyelid Tests for Ocular Myasthenia Gravis,"[{'ce:given-name': 'Thanchat', 'preferred-name': {'ce:given-name': 'Thanchat', 'ce:initials': 'T.', 'ce:surname': 'Jienmaneechotchai', 'ce:indexed-name': 'Jienmaneechotchai T.'}, '@seq': '1', 'ce:initials': 'T.', '@_fa': 'true', 'affiliation': {'@id': '60022183', '@href': 'https://api.elsevier.com/content/affiliation/affiliation_id/60022183'}, 'ce:surname': 'Jienmaneechotchai', '@auid': '57714342600', 'author-url': 'https://api.elsevier.com/content/author/author_id/57714342600', 'ce:indexed-name': 'Jienmaneechotchai T.'}]",10.1097/WNO.0000000000001425
292,0.0,3.0,Constitutional Struggles and Polarised Identities in Thailand: The Constitutional Court and the Gravitational Pull of Thai-Ness upon Liberal Constitutionalism,"[{'ce:given-name': 'Rawin', 'preferred-name': {'ce:given-name': 'Rawin', 'ce:initials': 'R.', 'ce:surname': 'Leelapatana', 'ce:indexed-name': 'Leelapatana R.'}, '@seq': '1', 'ce:initials': 'R.', '@_fa': 'true', 'affiliation': {'@id': '60028190', '@href': 'https://api.elsevier.com/content/affiliation/affiliation_id/60028190'}, 'ce:surname': 'Leelapatana', '@auid': '57212413759', 'author-url': 'https://api.elsevier.com/content/author/author_id/57212413759', 'ce:indexed-name': 'Leelapatana R.'}]",10.1177/0067205X221087476
293,15.0,0.0,Alprazolam and lorazepam overdose and the absence of brainstem reflexes,"[{'ce:given-name': 'Suthimon', 'preferred-name': {'ce:given-name': 'Suthimon', 'ce:initials': 'S.', 'ce:surname': 'Thumtecho', 'ce:indexed-name': 'Thumtecho S.'}, '@seq': '1', 'ce:initials': 'S.', '@_fa': 'true', 'affiliation': {'@id': '60002620', '@href': 'https://api.elsevier.com/content/affiliation/affiliation_id/60002620'}, 'ce:surname': 'Thumtecho', '@auid': '57195619939', 'author-url': 'https://api.elsevier.com/content/author/author_id/57195619939', 'ce:indexed-name': 'Thumtecho S.'}]",10.1136/bcr-2022-248796
294,149.0,3.0,Wound dressing adherence: a review,"[{'ce:given-name': 'Apirujee', 'preferred-name': {'ce:given-name': 'Apirujee', 'ce:initials': 'A.', 'ce:surname': 'Punjataewakupt', 'ce:indexed-name': 'Punjataewakupt A.'}, '@seq': '1', 'ce:initials': 'A.', '@_fa': 'true', 'affiliation': {'@id': '60028190', '@href': 'https://api.elsevier.com/content/affiliation/affiliation_id/60028190'}, 'ce:surname': 'Punjataewakupt', '@auid': '57204163288', 'author-url': 'https://api.elsevier.com/content/author/author_id/57204163288', 'ce:indexed-name': 'Punjataewakupt A.'}]",10.12968/jowc.2022.31.5.406
295,0.0,0.0,Preface,"[{'ce:given-name': 'Parames', 'preferred-name': {'ce:given-name': 'Parames', 'ce:initials': 'P.', 'ce:surname': 'Chutima', 'ce:indexed-name': 'Chutima P.'}, '@seq': '1', 'ce:initials': 'P.', '@_fa': 'true', 'affiliation': {'@id': '60028190', '@href': 'https://api.elsevier.com/content/affiliation/affiliation_id/60028190'}, 'ce:degrees': 'Prof.', 'ce:surname': 'Chutima', '@auid': '6507737869', 'author-url': 'https://api.elsevier.com/content/author/author_id/6507737869', 'ce:indexed-name': 'Chutima P.'}]",
296,,,"Erratum to: Measurement of the top quark mass with lepton+jets final states using pp collisions at s = 13 TeV (The European Physical Journal C, (2018), 78, 11, (891), 10.1140/epjc/s10052-018-6332-9)","[{'preferred-name': {'ce:given-name': 'A. M.', 'ce:initials': 'A.M.', 'ce:surname': 'Sirunyan', 'ce:indexed-name': 'Sirunyan A.M.'}, '@seq': '1', 'ce:initials': 'A.M.', '@_fa': 'true', 'affiliation': {'@id': '60070862', '@href': 'https://api.elsevier.com/content/affiliation/affiliation_id/60070862'}, 'ce:surname': 'Sirunyan', '@auid': '16239550900', 'author-url': 'https://api.elsevier.com/content/author/author_id/16239550900', 'ce:indexed-name': 'Sirunyan A.M.'}]",10.1140/epjc/s10052-022-10277-1
297,,,"Erratum to: Search for new physics in dijet angular distributions using proton-proton collisions at s = 13 TeV and constraints on dark matter and other models (The European Physical Journal C, (2018), 78, 9, (789), 10.1140/epjc/s10052-018-6242-x)","[{'preferred-name': {'ce:given-name': 'A. M.', 'ce:initials': 'A.M.', 'ce:surname': 'Sirunyan', 'ce:indexed-name': 'Sirunyan A.M.'}, '@seq': '1', 'ce:initials': 'A.M.', '@_fa': 'true', 'affiliation': {'@id': '60070862', '@href': 'https://api.elsevier.com/content/affiliation/affiliation_id/60070862'}, 'ce:surname': 'Sirunyan', '@auid': '16239550900', 'author-url': 'https://api.elsevier.com/content/author/author_id/16239550900', 'ce:indexed-name': 'Sirunyan A.M.'}]",10.1140/epjc/s10052-022-10278-0
